record,ms,mode,target_left,target_right,speed_left_mm_s,speed_right_mm_s,pwm_left,pwm_right,raw_left,raw_right,total_left,total_right,enable
D,65265,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65275,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65285,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65295,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65305,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65315,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65325,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65335,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65345,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65355,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65365,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65375,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65385,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65395,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65405,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65415,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65425,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65435,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65445,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65455,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65465,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65475,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65485,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65495,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65505,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65515,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65525,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65535,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65545,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65555,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65565,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65575,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65585,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65595,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65605,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65615,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65625,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65635,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65645,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65655,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65665,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65675,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65685,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65695,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65705,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65715,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65725,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65735,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65745,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65755,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65765,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65775,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65785,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65795,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65805,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65815,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65825,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65835,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65845,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65855,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65865,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65875,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65885,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65895,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65905,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65915,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65925,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65935,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65945,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65955,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65965,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65975,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65985,0,0,0,0,0,0,0,0,0,-1,-11,1
D,65995,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66005,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66015,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66025,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66035,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66045,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66055,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66065,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66075,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66085,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66095,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66105,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66115,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66125,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66135,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66145,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66155,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66165,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66175,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66185,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66195,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66205,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66215,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66225,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66235,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66245,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66255,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66265,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66275,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66285,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66295,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66305,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66315,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66325,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66335,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66345,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66355,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66365,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66375,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66385,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66395,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66405,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66415,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66425,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66435,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66445,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66455,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66465,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66475,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66485,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66495,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66505,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66515,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66525,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66535,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66545,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66555,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66565,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66575,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66585,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66595,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66605,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66615,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66625,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66635,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66645,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66655,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66665,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66675,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66685,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66695,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66705,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66715,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66725,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66735,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66745,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66755,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66765,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66775,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66785,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66795,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66805,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66815,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66825,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66835,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66845,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66855,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66865,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66875,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66885,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66895,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66905,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66915,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66925,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66935,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66945,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66955,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66965,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66975,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66985,0,0,0,0,0,0,0,0,0,-1,-11,1
D,66995,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67005,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67015,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67025,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67035,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67045,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67055,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67065,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67075,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67085,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67095,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67105,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67115,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67125,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67135,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67145,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67155,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67165,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67175,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67185,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67195,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67205,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67215,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67225,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67235,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67245,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67255,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67265,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67275,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67285,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67295,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67305,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67315,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67325,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67335,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67345,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67355,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67365,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67375,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67385,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67395,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67405,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67415,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67425,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67435,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67445,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67455,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67465,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67475,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67485,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67495,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67505,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67515,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67525,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67535,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67545,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67555,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67565,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67575,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67585,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67595,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67605,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67615,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67625,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67635,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67645,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67655,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67665,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67675,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67685,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67695,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67705,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67715,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67725,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67735,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67745,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67755,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67765,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67775,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67785,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67795,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67805,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67815,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67825,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67835,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67845,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67855,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67865,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67875,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67885,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67895,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67905,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67915,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67925,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67935,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67945,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67955,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67965,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67975,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67985,0,0,0,0,0,0,0,0,0,-1,-11,1
D,67995,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68005,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68015,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68025,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68035,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68045,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68055,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68065,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68075,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68085,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68095,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68105,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68115,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68125,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68135,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68145,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68155,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68165,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68175,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68185,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68195,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68205,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68215,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68225,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68235,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68245,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68255,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68265,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68275,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68285,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68295,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68305,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68315,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68325,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68335,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68345,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68355,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68365,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68375,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68385,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68395,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68405,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68415,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68425,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68435,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68445,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68455,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68465,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68475,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68485,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68495,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68505,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68515,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68525,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68535,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68545,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68555,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68565,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68575,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68585,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68595,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68605,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68615,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68625,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68635,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68645,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68655,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68665,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68675,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68685,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68695,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68705,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68715,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68725,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68735,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68745,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68755,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68765,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68775,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68785,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68795,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68805,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68815,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68825,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68835,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68845,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68855,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68865,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68875,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68885,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68895,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68905,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68915,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68925,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68935,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68945,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68955,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68965,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68975,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68985,0,0,0,0,0,0,0,0,0,-1,-11,1
D,68995,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69005,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69015,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69025,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69035,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69045,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69055,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69065,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69075,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69085,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69095,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69105,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69115,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69125,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69135,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69145,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69155,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69165,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69175,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69185,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69195,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69205,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69215,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69225,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69235,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69245,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69255,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69265,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69275,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69285,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69295,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69305,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69315,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69325,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69335,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69345,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69355,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69365,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69375,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69385,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69395,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69405,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69415,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69425,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69435,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69445,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69455,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69465,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69475,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69485,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69495,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69505,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69515,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69525,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69535,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69545,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69555,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69565,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69575,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69585,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69595,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69605,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69615,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69625,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69635,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69645,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69655,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69665,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69675,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69685,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69695,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69705,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69715,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69725,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69735,0,0,0,0,0,0,0,0,0,-1,-11,1
D,69745,0,0,0,0,0,0,0,0,0,-1,-11,1
