record,ms,mode,target_left,target_right,speed_left_mm_s,speed_right_mm_s,pwm_left,pwm_right,raw_left,raw_right,total_left,total_right,enable
D,31655,0,0,0,0,0,0,0,0,0,-113,2361,1
D,31665,0,0,0,0,0,0,0,0,0,-113,2361,1
D,31675,0,0,0,0,0,0,0,0,0,-113,2361,1
D,31685,0,0,0,0,0,0,0,0,0,-113,2361,1
D,31695,0,0,0,0,0,0,0,0,0,-113,2361,1
D,31705,0,0,0,0,0,0,0,0,0,-113,2361,1
D,31715,0,0,0,0,0,0,0,0,0,-113,2361,1
D,31725,0,0,0,0,0,0,0,0,0,-113,2361,1
D,31735,0,0,0,0,0,0,0,0,0,-113,2361,1
D,31745,0,0,0,0,0,0,0,0,0,-113,2361,1
D,31755,0,0,0,0,0,0,0,0,0,-113,2361,1
D,31765,0,0,0,0,0,0,0,0,0,-113,2361,1
D,31775,0,0,0,0,0,0,0,0,0,-113,2361,1
D,31785,0,0,0,0,0,0,0,0,0,-113,2361,1
D,31795,0,0,0,0,0,0,0,0,0,-113,2361,1
D,31805,0,0,0,0,0,0,0,0,0,-113,2361,1
D,31815,0,0,0,0,0,0,0,0,0,-113,2361,1
D,31825,0,0,0,0,0,0,0,0,0,-113,2361,1
D,31835,0,0,0,0,0,0,0,0,0,-113,2361,1
D,31845,0,0,0,0,0,0,0,0,0,-113,2361,1
D,31855,0,0,0,0,0,0,0,0,0,-113,2361,1
D,31865,0,0,0,0,0,0,0,0,0,-113,2361,1
D,31875,0,0,0,0,0,0,0,0,0,-113,2361,1
D,31885,0,0,0,0,0,0,0,0,0,-113,2361,1
D,31895,0,0,0,0,0,0,0,0,0,-113,2361,1
D,31905,0,0,0,0,0,0,0,0,0,-113,2361,1
D,31915,0,0,0,0,0,0,0,0,0,-113,2361,1
D,31925,0,0,0,0,0,0,0,0,0,-113,2361,1
D,31935,0,0,0,0,0,0,0,0,0,-113,2361,1
D,31945,0,0,0,0,0,0,0,0,0,-113,2361,1
D,31955,0,0,0,0,0,0,0,0,0,-113,2361,1
D,31965,0,0,0,0,0,0,0,0,0,-113,2361,1
D,31975,0,0,0,0,0,0,0,0,0,-113,2361,1
D,31985,0,0,0,0,0,0,0,0,0,-113,2361,1
D,31995,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32005,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32015,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32025,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32035,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32045,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32055,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32065,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32075,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32085,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32095,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32105,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32115,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32125,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32135,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32145,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32155,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32165,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32175,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32185,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32195,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32205,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32215,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32225,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32235,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32245,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32255,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32265,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32275,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32285,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32295,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32305,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32315,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32325,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32335,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32345,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32355,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32365,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32375,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32385,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32395,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32405,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32415,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32425,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32435,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32445,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32455,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32465,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32475,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32485,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32495,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32505,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32515,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32525,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32535,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32545,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32555,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32565,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32575,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32585,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32595,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32605,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32615,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32625,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32635,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32645,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32655,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32665,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32675,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32685,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32695,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32705,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32715,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32725,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32735,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32745,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32755,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32765,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32775,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32785,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32795,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32805,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32815,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32825,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32835,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32845,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32855,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32865,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32875,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32885,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32895,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32905,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32915,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32925,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32935,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32945,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32955,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32965,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32975,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32985,0,0,0,0,0,0,0,0,0,-113,2361,1
D,32995,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33005,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33015,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33025,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33035,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33045,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33055,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33065,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33075,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33085,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33095,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33105,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33115,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33125,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33135,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33145,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33155,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33165,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33175,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33185,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33195,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33205,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33215,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33225,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33235,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33245,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33255,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33265,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33275,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33285,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33295,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33305,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33315,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33325,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33335,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33345,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33355,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33365,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33375,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33385,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33395,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33405,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33415,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33425,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33435,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33445,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33455,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33465,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33475,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33485,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33495,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33505,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33515,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33525,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33535,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33545,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33555,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33565,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33575,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33585,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33595,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33605,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33615,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33625,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33635,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33645,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33655,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33665,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33675,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33685,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33695,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33705,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33715,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33725,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33735,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33745,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33755,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33765,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33775,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33785,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33795,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33805,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33815,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33825,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33835,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33845,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33855,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33865,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33875,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33885,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33895,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33905,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33915,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33925,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33935,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33945,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33955,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33965,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33975,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33985,0,0,0,0,0,0,0,0,0,-113,2361,1
D,33995,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34005,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34015,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34025,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34035,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34045,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34055,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34065,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34075,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34085,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34095,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34105,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34115,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34125,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34135,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34145,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34155,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34165,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34175,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34185,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34195,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34205,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34215,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34225,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34235,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34245,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34255,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34265,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34275,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34285,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34295,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34305,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34315,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34325,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34335,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34345,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34355,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34365,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34375,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34385,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34395,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34405,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34415,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34425,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34435,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34445,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34455,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34465,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34475,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34485,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34495,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34505,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34515,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34525,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34535,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34545,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34555,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34565,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34575,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34585,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34595,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34605,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34615,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34625,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34635,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34645,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34655,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34665,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34675,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34685,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34695,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34705,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34715,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34725,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34735,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34745,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34755,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34765,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34775,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34785,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34795,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34805,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34815,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34825,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34835,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34845,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34855,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34865,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34875,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34885,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34895,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34905,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34915,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34925,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34935,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34945,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34955,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34965,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34975,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34985,0,0,0,0,0,0,0,0,0,-113,2361,1
D,34995,0,0,0,0,0,0,0,0,0,-113,2361,1
D,35005,0,0,0,0,0,0,0,0,0,-113,2361,1
D,35015,0,0,0,0,0,0,0,0,0,-113,2361,1
D,35025,0,0,0,0,0,0,0,0,0,-113,2361,1
D,35035,0,0,0,0,0,0,0,0,0,-113,2361,1
D,35045,0,0,0,0,0,0,0,0,0,-113,2361,1
D,35055,0,0,0,0,0,0,0,0,0,-113,2361,1
D,35065,0,0,0,0,0,0,0,0,0,-113,2361,1
D,35075,0,0,0,0,0,0,0,0,0,-113,2361,1
D,35085,0,0,0,0,0,0,0,0,0,-113,2361,1
D,35095,0,0,0,0,0,0,0,0,0,-113,2361,1
D,35105,0,0,0,0,0,0,0,0,0,-113,2361,1
D,35115,0,0,0,0,0,0,0,0,0,-113,2361,1
D,35125,0,0,0,0,0,0,0,0,0,-113,2361,1
D,35135,0,0,0,0,0,0,0,0,0,-113,2361,1
D,35145,0,0,0,0,0,0,0,0,0,-113,2361,1
D,35155,0,0,0,0,0,0,0,0,0,-113,2361,1
D,35165,0,0,0,0,0,0,0,0,0,-113,2361,1
D,35175,0,0,0,0,0,0,0,0,0,-113,2361,1
D,35185,0,0,0,0,0,0,0,0,0,-113,2361,1
D,35195,0,0,0,0,0,0,0,0,0,-113,2361,1
D,35205,0,0,0,0,0,0,0,0,0,-113,2361,1
D,35215,0,0,0,0,0,0,0,0,0,-113,2361,1
D,35225,0,0,0,0,0,0,0,0,0,-113,2361,1
D,35235,0,0,0,0,0,0,0,0,0,-113,2361,1
D,35245,0,0,0,0,0,0,0,0,0,-113,2361,1
D,35255,0,0,0,0,0,0,0,0,0,-113,2361,1
D,35265,0,0,0,0,0,0,0,0,0,-113,2361,1
D,35275,0,0,0,0,0,0,0,0,0,-113,2361,1
D,35285,0,0,0,0,0,0,0,0,0,-113,2361,1
D,35295,0,0,0,0,0,0,0,0,0,-113,2361,1
D,35305,0,0,0,0,0,0,0,0,0,-113,2361,1
D,35315,0,0,0,0,0,0,0,0,0,-113,2361,1
D,35325,0,0,0,0,0,0,0,0,0,-113,2361,1
D,35335,0,0,0,0,0,0,0,0,0,-113,2361,1
D,35345,0,0,0,0,0,0,0,0,0,-113,2361,1
D,35355,0,0,0,0,0,0,0,0,0,-113,2361,1
D,35365,0,0,0,0,0,0,0,0,0,-113,2361,1
D,35375,0,0,0,0,0,0,0,0,0,-113,2361,1
D,35385,0,0,0,0,0,0,0,0,0,-113,2361,1
D,35395,0,0,0,0,0,0,0,0,0,-113,2361,1
D,35405,0,0,0,0,0,0,0,0,0,-113,2361,1
D,35415,0,0,0,0,0,0,0,0,0,-113,2361,1
D,35425,0,0,0,0,0,0,0,0,0,-113,2361,1
D,35435,0,0,0,0,0,0,0,0,0,-113,2361,1
D,35445,0,0,0,0,0,0,0,0,0,-113,2361,1
D,35455,0,0,0,0,0,0,0,0,0,-113,2361,1
D,35465,0,0,0,0,0,0,0,0,0,-113,2361,1
D,35475,0,0,0,0,0,0,0,0,0,-113,2361,1
D,35485,0,0,0,0,0,0,0,0,0,-113,2361,1
D,35495,0,0,0,0,0,0,0,0,0,-113,2361,1
D,35505,0,0,0,0,0,0,0,0,0,-113,2361,1
D,35515,0,0,0,0,0,0,0,0,0,-113,2361,1
D,35525,0,0,0,0,0,0,0,0,0,-113,2361,1
D,35535,0,0,0,0,0,0,0,0,0,-113,2361,1
D,35545,0,0,0,0,0,0,0,0,0,-113,2361,1
