record,ms,state,mode,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,pitch_acc,pitch_dmp,pitch_comp,pitch_kalman,dmp_hz,dt_ms,status
A,32738,STATIC,ALL,482,15344,3172,38,31,-66,0.029,0.937,0.194,2.317,1.890,-4.024,-1.762,0.163,-1.818,-1.821,12,24,DMP_WAIT
A,32756,STATIC,ALL,518,15318,3234,37,30,-67,0.032,0.935,0.197,2.256,1.829,-4.085,-1.895,0.163,-1.821,-1.824,12,18,DMP_WAIT
A,32775,STATIC,ALL,558,15350,3238,36,31,-69,0.034,0.937,0.198,2.195,1.890,-4.207,-2.037,0.163,-1.826,-1.830,12,19,DMP_WAIT
A,32793,STATIC,ALL,490,15352,3218,33,32,-70,0.030,0.937,0.196,2.012,1.951,-4.268,-1.789,0.165,-1.825,-1.829,12,18,OK
A,32817,STATIC,ALL,486,15316,3194,31,33,-72,0.030,0.935,0.195,1.890,2.012,-4.390,-1.779,0.165,-1.822,-1.826,12,24,DMP_WAIT
A,32836,STATIC,ALL,460,15324,3234,29,33,-72,0.028,0.935,0.197,1.768,2.012,-4.390,-1.682,0.165,-1.818,-1.821,12,19,DMP_WAIT
A,32854,STATIC,ALL,474,15312,3240,30,33,-70,0.029,0.935,0.198,1.829,2.012,-4.268,-1.735,0.165,-1.815,-1.818,12,18,DMP_WAIT
A,32873,STATIC,ALL,486,15288,3176,33,32,-70,0.030,0.933,0.194,2.012,1.951,-4.268,-1.783,0.162,-1.814,-1.817,12,19,OK
A,32896,STATIC,ALL,532,15322,3226,37,31,-68,0.032,0.935,0.197,2.256,1.890,-4.146,-1.946,0.162,-1.817,-1.821,12,23,DMP_WAIT
A,32915,STATIC,ALL,532,15354,3260,38,31,-67,0.032,0.937,0.199,2.317,1.890,-4.085,-1.941,0.162,-1.821,-1.824,12,19,DMP_WAIT
A,32933,STATIC,ALL,512,15358,3212,37,31,-69,0.031,0.937,0.196,2.256,1.890,-4.207,-1.869,0.162,-1.822,-1.826,12,18,DMP_WAIT
A,32952,STATIC,ALL,514,15248,3154,35,31,-68,0.031,0.931,0.193,2.134,1.890,-4.146,-1.891,0.164,-1.824,-1.828,12,19,OK
A,32975,STATIC,ALL,492,15374,3314,34,32,-70,0.030,0.938,0.202,2.073,1.951,-4.268,-1.792,0.164,-1.823,-1.827,12,23,DMP_WAIT
A,32994,STATIC,ALL,540,15292,3180,33,31,-69,0.033,0.933,0.194,2.012,1.890,-4.207,-1.980,0.164,-1.827,-1.831,12,19,DMP_WAIT
A,33013,STATIC,ALL,492,15316,3170,35,33,-69,0.030,0.935,0.193,2.134,2.012,-4.207,-1.802,0.164,-1.825,-1.829,12,19,DMP_WAIT
A,33031,STATIC,ALL,468,15420,3300,33,32,-71,0.029,0.941,0.201,2.012,1.951,-4.329,-1.700,0.164,-1.822,-1.826,12,18,OK
A,33055,STATIC,ALL,520,15348,3252,28,30,-71,0.032,0.937,0.198,1.707,1.829,-4.329,-1.898,0.164,-1.826,-1.830,12,24,DMP_WAIT
A,33073,STATIC,ALL,498,15310,3282,27,33,-72,0.030,0.934,0.200,1.646,2.012,-4.390,-1.822,0.164,-1.825,-1.829,12,18,DMP_WAIT
A,33092,STATIC,ALL,466,15216,3234,31,34,-72,0.028,0.929,0.197,1.890,2.073,-4.390,-1.716,0.164,-1.820,-1.824,12,19,DMP_WAIT
A,33110,STATIC,ALL,460,15430,3188,44,33,-70,0.028,0.942,0.195,2.683,2.012,-4.268,-1.672,0.163,-1.815,-1.819,12,18,OK
A,33134,STATIC,ALL,452,15268,3098,45,30,-63,0.028,0.932,0.189,2.744,1.829,-3.841,-1.662,0.163,-1.815,-1.818,12,24,DMP_WAIT
A,33152,STATIC,ALL,540,15382,3202,44,28,-62,0.033,0.939,0.195,2.683,1.707,-3.780,-1.968,0.163,-1.822,-1.825,12,18,DMP_WAIT
A,33171,STATIC,ALL,608,15338,3126,35,27,-65,0.037,0.936,0.191,2.134,1.646,-3.963,-2.224,0.163,-1.835,-1.839,12,19,DMP_WAIT
A,33190,STATIC,ALL,578,15378,3182,28,32,-72,0.035,0.939,0.194,1.707,1.951,-4.390,-2.108,0.167,-1.840,-1.845,12,19,OK
A,33213,STATIC,ALL,520,15310,3222,24,36,-75,0.032,0.934,0.197,1.463,2.195,-4.573,-1.904,0.167,-1.836,-1.840,12,23,DMP_WAIT
A,33232,STATIC,ALL,460,15318,3246,25,36,-77,0.028,0.935,0.198,1.524,2.195,-4.695,-1.683,0.167,-1.828,-1.832,12,19,DMP_WAIT
A,33250,STATIC,ALL,424,15280,3218,29,34,-73,0.026,0.933,0.196,1.768,2.073,-4.451,-1.555,0.167,-1.820,-1.824,12,18,DMP_WAIT
A,33269,STATIC,ALL,462,15284,3202,34,32,-67,0.028,0.933,0.195,2.073,1.951,-4.085,-1.695,0.163,-1.817,-1.821,12,19,OK
A,33292,STATIC,ALL,464,15256,3234,41,28,-64,0.028,0.931,0.197,2.500,1.707,-3.902,-1.704,0.163,-1.819,-1.824,12,23,DMP_WAIT
A,33311,STATIC,ALL,468,15308,3190,46,29,-63,0.029,0.934,0.195,2.805,1.768,-3.841,-1.714,0.163,-1.820,-1.824,12,19,DMP_WAIT
A,33330,STATIC,ALL,480,15398,3162,46,31,-64,0.029,0.940,0.193,2.805,1.890,-3.902,-1.749,0.163,-1.820,-1.824,12,19,DMP_WAIT
A,33348,STATIC,ALL,528,15400,3136,38,29,-67,0.032,0.940,0.191,2.317,1.768,-4.085,-1.924,0.165,-1.825,-1.829,12,18,OK
A,33372,STATIC,ALL,552,15358,3220,28,31,-70,0.034,0.937,0.197,1.707,1.890,-4.268,-2.015,0.165,-1.829,-1.834,12,24,DMP_WAIT
A,33390,STATIC,ALL,548,15278,3192,19,34,-75,0.033,0.932,0.195,1.159,2.073,-4.573,-2.011,0.165,-1.831,-1.835,12,18,DMP_WAIT
A,33409,STATIC,ALL,538,15236,3242,21,36,-77,0.033,0.930,0.198,1.280,2.195,-4.695,-1.978,0.165,-1.829,-1.833,12,19,DMP_WAIT
A,33427,STATIC,ALL,406,15270,3288,29,35,-76,0.025,0.932,0.201,1.768,2.134,-4.634,-1.489,0.164,-1.818,-1.822,12,18,OK
A,33451,STATIC,ALL,412,15280,3214,39,33,-70,0.025,0.933,0.196,2.378,2.012,-4.268,-1.511,0.164,-1.810,-1.814,12,24,DMP_WAIT
A,33469,STATIC,ALL,432,15338,3228,45,29,-63,0.026,0.936,0.197,2.744,1.768,-3.841,-1.579,0.164,-1.808,-1.812,12,18,DMP_WAIT
A,33488,STATIC,ALL,550,15346,3194,45,26,-60,0.034,0.937,0.195,2.744,1.585,-3.659,-2.010,0.164,-1.819,-1.822,12,19,DMP_WAIT
A,33507,STATIC,ALL,544,15376,3176,41,28,-63,0.033,0.938,0.194,2.500,1.707,-3.841,-1.984,0.165,-1.826,-1.830,12,19,OK
A,33530,STATIC,ALL,534,15336,3202,32,32,-70,0.033,0.936,0.195,1.951,1.951,-4.268,-1.952,0.165,-1.828,-1.832,12,23,DMP_WAIT
A,33549,STATIC,ALL,532,15304,3226,29,35,-76,0.032,0.934,0.197,1.768,2.134,-4.634,-1.948,0.165,-1.827,-1.831,12,19,DMP_WAIT
A,33567,STATIC,ALL,462,15276,3198,25,35,-74,0.028,0.932,0.195,1.524,2.134,-4.512,-1.696,0.165,-1.821,-1.825,12,18,DMP_WAIT
A,33586,STATIC,ALL,450,15384,3184,27,33,-72,0.027,0.939,0.194,1.646,2.012,-4.390,-1.641,0.163,-1.816,-1.819,12,19,OK
A,33609,STATIC,ALL,526,15240,3194,31,30,-69,0.032,0.930,0.195,1.890,1.829,-4.207,-1.935,0.163,-1.820,-1.824,12,23,DMP_WAIT
A,33628,STATIC,ALL,446,15318,3232,38,32,-67,0.027,0.935,0.197,2.317,1.951,-4.085,-1.632,0.163,-1.816,-1.820,12,19,DMP_WAIT
A,33646,STATIC,ALL,472,15360,3228,42,30,-67,0.029,0.938,0.197,2.561,1.829,-4.085,-1.722,0.163,-1.816,-1.819,12,18,DMP_WAIT
A,33666,STATIC,ALL,472,15360,3228,42,30,-67,0.029,0.938,0.197,2.561,1.829,-4.085,-1.722,0.164,-1.816,-1.819,12,20,OK
A,33689,STATIC,ALL,514,15292,3230,37,31,-66,0.031,0.933,0.197,2.256,1.890,-4.024,-1.884,0.164,-1.818,-1.821,12,23,DMP_WAIT
A,33708,STATIC,ALL,560,15356,3182,34,31,-69,0.034,0.937,0.194,2.073,1.890,-4.207,-2.045,0.164,-1.824,-1.827,12,19,DMP_WAIT
A,33726,STATIC,ALL,500,15350,3186,30,32,-73,0.031,0.937,0.194,1.829,1.951,-4.451,-1.827,0.164,-1.823,-1.827,12,18,DMP_WAIT
A,33746,STATIC,ALL,460,15332,3170,28,34,-72,0.028,0.936,0.193,1.707,2.073,-4.390,-1.683,0.165,-1.818,-1.821,12,20,OK
A,33769,STATIC,ALL,438,15298,3190,32,34,-72,0.027,0.934,0.195,1.951,2.073,-4.390,-1.605,0.165,-1.810,-1.813,12,23,DMP_WAIT
A,33788,STATIC,ALL,464,15296,3184,35,31,-70,0.028,0.934,0.194,2.134,1.890,-4.268,-1.701,0.165,-1.809,-1.811,12,19,DMP_WAIT
A,33806,STATIC,ALL,488,15362,3188,38,30,-66,0.030,0.938,0.195,2.317,1.829,-4.024,-1.782,0.165,-1.810,-1.812,12,18,DMP_WAIT
A,33826,STATIC,ALL,494,15318,3188,37,29,-65,0.030,0.935,0.195,2.256,1.768,-3.963,-1.808,0.164,-1.813,-1.815,12,20,OK
A,33849,STATIC,ALL,562,15330,3268,35,30,-69,0.034,0.936,0.199,2.134,1.829,-4.207,-2.053,0.164,-1.820,-1.823,12,23,DMP_WAIT
A,33868,STATIC,ALL,514,15336,3150,31,32,-71,0.031,0.936,0.192,1.890,1.951,-4.329,-1.880,0.164,-1.821,-1.824,12,19,DMP_WAIT
A,33886,STATIC,ALL,450,15262,3264,31,34,-71,0.027,0.932,0.199,1.890,2.073,-4.329,-1.652,0.164,-1.815,-1.817,12,18,DMP_WAIT
A,33906,STATIC,ALL,472,15346,3280,34,33,-71,0.029,0.937,0.200,2.073,2.012,-4.329,-1.723,0.164,-1.812,-1.814,12,20,OK
A,33929,STATIC,ALL,464,15336,3098,35,32,-69,0.028,0.936,0.189,2.134,1.951,-4.207,-1.699,0.164,-1.809,-1.811,12,23,DMP_WAIT
A,33948,STATIC,ALL,498,15344,3142,36,32,-68,0.030,0.937,0.192,2.195,1.951,-4.146,-1.821,0.164,-1.809,-1.810,12,19,DMP_WAIT
A,33966,STATIC,ALL,508,15296,3170,35,31,-68,0.031,0.934,0.193,2.134,1.890,-4.146,-1.863,0.164,-1.811,-1.812,12,18,DMP_WAIT
A,33986,STATIC,ALL,524,15374,3224,35,32,-70,0.032,0.938,0.197,2.134,1.951,-4.268,-1.911,0.163,-1.812,-1.814,12,20,OK
A,34009,STATIC,ALL,516,15298,3132,34,33,-68,0.031,0.934,0.191,2.073,2.012,-4.146,-1.893,0.163,-1.812,-1.814,12,23,DMP_WAIT
A,34028,STATIC,ALL,512,15376,3256,35,32,-69,0.031,0.938,0.199,2.134,1.951,-4.207,-1.866,0.163,-1.813,-1.814,12,19,DMP_WAIT
A,34046,STATIC,ALL,474,15296,3220,33,31,-69,0.029,0.934,0.197,2.012,1.890,-4.207,-1.737,0.163,-1.812,-1.813,12,18,DMP_WAIT
A,34066,STATIC,ALL,508,15288,3236,34,31,-69,0.031,0.933,0.198,2.073,1.890,-4.207,-1.862,0.163,-1.814,-1.815,12,20,OK
A,34089,STATIC,ALL,468,15334,3174,34,33,-70,0.029,0.936,0.194,2.073,2.012,-4.268,-1.712,0.163,-1.810,-1.811,12,23,DMP_WAIT
A,34108,STATIC,ALL,488,15322,3210,34,32,-72,0.030,0.935,0.196,2.073,1.951,-4.390,-1.785,0.163,-1.809,-1.810,12,19,DMP_WAIT
A,34126,STATIC,ALL,460,15318,3170,33,32,-69,0.028,0.935,0.193,2.012,1.951,-4.207,-1.684,0.163,-1.806,-1.807,12,18,DMP_WAIT
A,34146,STATIC,ALL,472,15332,3178,34,32,-68,0.029,0.936,0.194,2.073,1.951,-4.146,-1.727,0.162,-1.804,-1.805,12,20,OK
A,34169,STATIC,ALL,504,15326,3278,35,29,-68,0.031,0.935,0.200,2.134,1.768,-4.146,-1.842,0.162,-1.809,-1.809,12,23,DMP_WAIT
A,34188,STATIC,ALL,530,15314,3160,34,31,-69,0.032,0.935,0.193,2.073,1.890,-4.207,-1.941,0.162,-1.812,-1.813,12,19,DMP_WAIT
A,34206,STATIC,ALL,522,15318,3184,35,31,-69,0.032,0.935,0.194,2.134,1.890,-4.207,-1.911,0.162,-1.815,-1.815,12,18,DMP_WAIT
A,34226,STATIC,ALL,506,15370,3226,34,32,-70,0.031,0.938,0.197,2.073,1.951,-4.268,-1.845,0.164,-1.815,-1.816,12,20,OK
A,34249,STATIC,ALL,514,15284,3196,33,32,-70,0.031,0.933,0.195,2.012,1.951,-4.268,-1.885,0.164,-1.816,-1.817,12,23,DMP_WAIT
A,34268,STATIC,ALL,474,15344,3170,35,33,-69,0.029,0.937,0.193,2.134,2.012,-4.207,-1.733,0.164,-1.813,-1.813,12,19,DMP_WAIT
A,34286,STATIC,ALL,486,15358,3280,34,32,-69,0.030,0.937,0.200,2.073,1.951,-4.207,-1.773,0.164,-1.811,-1.812,11,18,DMP_WAIT
A,34306,STATIC,ALL,558,15298,3270,33,31,-70,0.034,0.934,0.200,2.012,1.890,-4.268,-2.043,0.163,-1.817,-1.818,11,20,OK
A,34329,STATIC,ALL,466,15282,3306,34,32,-68,0.028,0.933,0.202,2.073,1.951,-4.146,-1.707,0.163,-1.814,-1.815,11,23,DMP_WAIT
A,34348,STATIC,ALL,474,15338,3240,36,31,-69,0.029,0.936,0.198,2.195,1.890,-4.207,-1.732,0.163,-1.813,-1.814,11,19,DMP_WAIT
A,34366,STATIC,ALL,514,15332,3150,35,31,-69,0.031,0.936,0.192,2.134,1.890,-4.207,-1.881,0.163,-1.815,-1.816,11,18,DMP_WAIT
A,34386,STATIC,ALL,526,15360,3186,35,32,-69,0.032,0.938,0.194,2.134,1.951,-4.207,-1.920,0.163,-1.817,-1.818,11,20,OK
A,34409,STATIC,ALL,492,15302,3204,34,31,-68,0.030,0.934,0.196,2.073,1.890,-4.146,-1.803,0.163,-1.818,-1.818,11,23,DMP_WAIT
A,34428,STATIC,ALL,534,15338,3200,34,31,-70,0.033,0.936,0.195,2.073,1.890,-4.268,-1.952,0.163,-1.821,-1.822,11,19,DMP_WAIT
A,34446,STATIC,ALL,504,15324,3174,34,32,-69,0.031,0.935,0.194,2.073,1.951,-4.207,-1.845,0.163,-1.821,-1.822,11,18,DMP_WAIT
A,34466,STATIC,ALL,490,15374,3212,34,33,-71,0.030,0.938,0.196,2.073,2.012,-4.329,-1.787,0.164,-1.819,-1.820,11,20,OK
A,34489,STATIC,ALL,470,15312,3170,33,32,-70,0.029,0.935,0.193,2.012,1.951,-4.268,-1.722,0.164,-1.817,-1.817,11,23,DMP_WAIT
A,34508,STATIC,ALL,466,15354,3200,32,33,-71,0.028,0.937,0.195,1.951,2.012,-4.329,-1.702,0.164,-1.813,-1.813,11,19,DMP_WAIT
A,34526,STATIC,ALL,516,15306,3224,34,32,-69,0.031,0.934,0.197,2.073,1.951,-4.207,-1.889,0.164,-1.814,-1.814,11,18,DMP_WAIT
A,34546,STATIC,ALL,490,15304,3078,36,31,-67,0.030,0.934,0.188,2.195,1.890,-4.085,-1.798,0.163,-1.814,-1.815,11,20,OK
A,34569,STATIC,ALL,486,15316,3156,38,30,-66,0.030,0.935,0.193,2.317,1.829,-4.024,-1.780,0.163,-1.816,-1.816,11,23,DMP_WAIT
A,34588,STATIC,ALL,482,15382,3102,37,30,-67,0.029,0.939,0.189,2.256,1.829,-4.085,-1.759,0.163,-1.817,-1.817,11,19,DMP_WAIT
A,34606,STATIC,ALL,514,15290,3178,34,32,-70,0.031,0.933,0.194,2.073,1.951,-4.268,-1.885,0.163,-1.818,-1.818,11,18,DMP_WAIT
A,34626,STATIC,ALL,462,15392,3246,32,34,-71,0.028,0.939,0.198,1.951,2.073,-4.329,-1.682,0.163,-1.812,-1.812,11,20,OK
A,34649,STATIC,ALL,440,15388,3234,29,33,-72,0.027,0.939,0.197,1.768,2.012,-4.390,-1.603,0.163,-1.806,-1.806,11,23,DMP_WAIT
A,34668,STATIC,ALL,514,15240,3246,27,32,-71,0.031,0.930,0.198,1.646,1.951,-4.329,-1.889,0.163,-1.807,-1.807,11,19,DMP_WAIT
A,34686,STATIC,ALL,494,15250,3200,34,31,-69,0.030,0.931,0.195,2.073,1.890,-4.207,-1.816,0.163,-1.808,-1.808,11,18,DMP_WAIT
A,34706,STATIC,ALL,488,15344,3224,40,31,-67,0.030,0.937,0.197,2.439,1.890,-4.085,-1.783,0.162,-1.809,-1.808,11,20,OK
A,34729,STATIC,ALL,480,15360,3216,40,30,-67,0.029,0.938,0.196,2.439,1.829,-4.085,-1.752,0.162,-1.810,-1.809,11,23,DMP_WAIT
A,34748,STATIC,ALL,506,15366,3216,39,31,-66,0.031,0.938,0.196,2.378,1.890,-4.024,-1.846,0.162,-1.811,-1.811,11,19,DMP_WAIT
A,34766,STATIC,ALL,506,15366,3140,34,32,-69,0.031,0.938,0.192,2.073,1.951,-4.207,-1.848,0.162,-1.812,-1.811,11,18,DMP_WAIT
A,34786,STATIC,ALL,534,15330,3172,32,33,-71,0.033,0.936,0.194,1.951,2.012,-4.329,-1.954,0.162,-1.813,-1.812,11,20,OK
A,34809,STATIC,ALL,480,15352,3172,29,34,-71,0.029,0.937,0.194,1.768,2.073,-4.329,-1.754,0.162,-1.808,-1.808,11,23,DMP_WAIT
A,34828,STATIC,ALL,506,15356,3238,29,32,-72,0.031,0.937,0.198,1.768,1.951,-4.390,-1.847,0.162,-1.809,-1.808,11,19,DMP_WAIT
A,34846,STATIC,ALL,504,15336,3218,30,32,-70,0.031,0.936,0.196,1.829,1.951,-4.268,-1.842,0.162,-1.809,-1.809,11,18,DMP_WAIT
A,34866,STATIC,ALL,462,15272,3190,34,33,-69,0.028,0.932,0.195,2.073,2.012,-4.207,-1.696,0.161,-1.805,-1.805,11,20,OK
A,34889,STATIC,ALL,458,15302,3218,39,31,-67,0.028,0.934,0.196,2.378,1.890,-4.085,-1.678,0.161,-1.804,-1.803,11,23,DMP_WAIT
A,34908,STATIC,ALL,510,15356,3176,41,31,-67,0.031,0.937,0.194,2.500,1.890,-4.085,-1.863,0.161,-1.806,-1.805,11,19,DMP_WAIT
A,34926,STATIC,ALL,508,15370,3246,40,31,-68,0.031,0.938,0.198,2.439,1.890,-4.146,-1.852,0.161,-1.807,-1.806,11,18,DMP_WAIT
A,34946,STATIC,ALL,476,15352,3172,36,31,-68,0.029,0.937,0.194,2.195,1.890,-4.146,-1.739,0.162,-1.807,-1.806,11,20,OK
A,34969,STATIC,ALL,514,15338,3202,31,32,-70,0.031,0.936,0.195,1.890,1.951,-4.268,-1.879,0.162,-1.808,-1.807,11,23,DMP_WAIT
A,34988,STATIC,ALL,500,15322,3182,30,32,-72,0.031,0.935,0.194,1.829,1.951,-4.390,-1.830,0.162,-1.808,-1.807,11,19,DMP_WAIT
A,35006,STATIC,ALL,486,15316,3286,31,33,-72,0.030,0.935,0.201,1.890,2.012,-4.390,-1.777,0.162,-1.806,-1.804,11,18,DMP_WAIT
A,35026,STATIC,ALL,500,15300,3204,31,33,-70,0.031,0.934,0.196,1.890,2.012,-4.268,-1.832,0.160,-1.805,-1.803,11,20,OK
A,35049,STATIC,ALL,482,15312,3304,35,33,-68,0.029,0.935,0.202,2.134,2.012,-4.146,-1.762,0.160,-1.802,-1.801,11,23,DMP_WAIT
A,35068,STATIC,ALL,518,15308,3208,37,31,-68,0.032,0.934,0.196,2.256,1.890,-4.146,-1.897,0.160,-1.804,-1.803,11,19,DMP_WAIT
A,35086,STATIC,ALL,480,15298,3158,39,31,-68,0.029,0.934,0.193,2.378,1.890,-4.146,-1.760,0.160,-1.804,-1.803,11,18,DMP_WAIT
A,35106,STATIC,ALL,500,15304,3166,38,31,-68,0.031,0.934,0.193,2.317,1.890,-4.146,-1.832,0.161,-1.806,-1.804,11,20,OK
