record,ms,state,mode,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,pitch_acc,pitch_dmp,pitch_comp,pitch_kalman,dmp_hz,dt_ms,status
A,234445,TILT,ALL,600,-8492,12796,-81,31,-69,0.037,-0.518,0.781,-4.939,1.890,-4.207,-2.237,0.100,-2.328,-2.366,11,23,DMP_WAIT
A,234464,TILT,ALL,652,-8496,12810,-82,31,-69,0.040,-0.519,0.782,-5.000,1.890,-4.207,-2.429,0.100,-2.331,-2.369,11,19,DMP_WAIT
A,234483,TILT,ALL,644,-8574,12720,-84,33,-68,0.039,-0.523,0.776,-5.122,2.012,-4.146,-2.404,0.100,-2.331,-2.369,11,19,DMP_WAIT
A,234502,TILT,ALL,726,-8744,12762,-79,32,-69,0.044,-0.534,0.779,-4.817,1.951,-4.207,-2.687,0.103,-2.338,-2.376,11,19,OK
A,234526,TILT,ALL,532,-8718,12624,-68,32,-69,0.032,-0.532,0.771,-4.146,1.951,-4.207,-1.986,0.103,-2.330,-2.367,11,24,DMP_WAIT
A,234545,TILT,ALL,644,-8540,12836,-60,30,-69,0.039,-0.521,0.783,-3.659,1.829,-4.207,-2.392,0.103,-2.333,-2.370,11,19,DMP_WAIT
A,234563,TILT,ALL,604,-8392,12718,-70,30,-70,0.037,-0.512,0.776,-4.268,1.829,-4.268,-2.270,0.103,-2.334,-2.370,11,18,DMP_WAIT
A,234582,TILT,ALL,672,-8530,12764,-91,31,-68,0.041,-0.521,0.779,-5.549,1.890,-4.146,-2.506,0.106,-2.338,-2.374,11,19,OK
A,234606,TILT,ALL,616,-8796,12708,-107,31,-69,0.038,-0.537,0.776,-6.524,1.890,-4.207,-2.282,0.106,-2.338,-2.374,11,24,DMP_WAIT
A,234625,TILT,ALL,648,-8978,12562,-104,31,-69,0.040,-0.548,0.767,-6.341,1.890,-4.207,-2.403,0.106,-2.340,-2.376,11,19,DMP_WAIT
A,234644,TILT,ALL,654,-8946,12548,-88,28,-68,0.040,-0.546,0.766,-5.366,1.707,-4.146,-2.430,0.106,-2.346,-2.381,11,19,DMP_WAIT
A,234663,TILT,ALL,650,-8874,12558,-80,29,-69,0.040,-0.542,0.766,-4.878,1.768,-4.207,-2.421,0.111,-2.350,-2.386,11,19,OK
A,234687,TILT,ALL,598,-8992,12446,-78,32,-69,0.036,-0.549,0.760,-4.756,1.951,-4.207,-2.230,0.111,-2.347,-2.382,12,24,DMP_WAIT
A,234706,TILT,ALL,670,-9086,12522,-70,31,-69,0.041,-0.555,0.764,-4.268,1.890,-4.207,-2.480,0.111,-2.351,-2.386,12,19,DMP_WAIT
A,234724,TILT,ALL,640,-9116,12518,-55,31,-68,0.039,-0.556,0.764,-3.354,1.890,-4.146,-2.367,0.111,-2.352,-2.386,12,18,DMP_WAIT
A,234743,TILT,ALL,670,-8952,12546,-43,32,-70,0.041,-0.546,0.766,-2.622,1.951,-4.268,-2.489,0.114,-2.354,-2.389,12,19,OK
A,234767,TILT,ALL,630,-8888,12510,-40,30,-69,0.038,-0.542,0.764,-2.439,1.829,-4.207,-2.351,0.114,-2.357,-2.391,12,24,DMP_WAIT
A,234786,TILT,ALL,644,-8874,12540,-46,31,-69,0.039,-0.542,0.765,-2.805,1.890,-4.207,-2.400,0.114,-2.358,-2.392,12,19,DMP_WAIT
A,234805,TILT,ALL,622,-8992,12524,-57,32,-69,0.038,-0.549,0.764,-3.476,1.951,-4.207,-2.310,0.114,-2.357,-2.391,12,19,DMP_WAIT
A,234824,TILT,ALL,608,-9136,12474,-62,33,-69,0.037,-0.558,0.761,-3.780,2.012,-4.207,-2.252,0.117,-2.353,-2.387,12,19,OK
A,234848,TILT,ALL,580,-9204,12428,-59,33,-69,0.035,-0.562,0.759,-3.598,2.012,-4.207,-2.148,0.117,-2.347,-2.380,12,24,DMP_WAIT
A,234866,TILT,ALL,638,-9132,12494,-55,31,-69,0.039,-0.557,0.763,-3.354,1.890,-4.207,-2.361,0.117,-2.348,-2.381,12,18,DMP_WAIT
A,234885,TILT,ALL,606,-9154,12374,-53,31,-70,0.037,-0.559,0.755,-3.232,1.890,-4.268,-2.255,0.117,-2.347,-2.379,12,19,DMP_WAIT
A,234904,TILT,ALL,640,-9148,12406,-55,31,-69,0.039,-0.558,0.757,-3.354,1.890,-4.207,-2.378,0.119,-2.348,-2.380,12,19,OK
A,234928,TILT,ALL,640,-9146,12382,-57,31,-69,0.039,-0.558,0.756,-3.476,1.890,-4.207,-2.381,0.119,-2.350,-2.381,12,24,DMP_WAIT
A,234947,TILT,ALL,636,-9170,12362,-58,31,-68,0.039,-0.560,0.755,-3.537,1.890,-4.146,-2.366,0.119,-2.351,-2.382,12,19,DMP_WAIT
A,234966,TILT,ALL,670,-9252,12348,-62,31,-68,0.041,-0.565,0.754,-3.780,1.890,-4.146,-2.486,0.119,-2.355,-2.385,12,19,DMP_WAIT
A,234984,TILT,ALL,620,-9304,12330,-64,31,-68,0.038,-0.568,0.753,-3.902,1.890,-4.146,-2.299,0.122,-2.354,-2.385,12,18,OK
A,235008,TILT,ALL,600,-9346,12296,-66,33,-69,0.037,-0.570,0.750,-4.024,2.012,-4.207,-2.225,0.122,-2.350,-2.380,12,24,DMP_WAIT
A,235027,TILT,ALL,630,-9452,12306,-63,31,-70,0.038,-0.577,0.751,-3.841,1.890,-4.268,-2.325,0.122,-2.350,-2.379,12,19,DMP_WAIT
A,235046,TILT,ALL,616,-9514,12152,-57,32,-69,0.038,-0.581,0.742,-3.476,1.951,-4.207,-2.286,0.122,-2.348,-2.377,12,19,DMP_WAIT
A,235065,TILT,ALL,666,-9492,12192,-47,30,-69,0.041,-0.579,0.744,-2.866,1.829,-4.207,-2.468,0.124,-2.352,-2.381,12,19,OK
A,235089,TILT,ALL,648,-9380,12236,-39,32,-69,0.040,-0.573,0.747,-2.378,1.951,-4.207,-2.407,0.124,-2.353,-2.382,12,24,DMP_WAIT
A,235108,TILT,ALL,636,-9294,12294,-42,31,-69,0.039,-0.567,0.750,-2.561,1.890,-4.207,-2.363,0.124,-2.354,-2.383,12,19,DMP_WAIT
A,235126,TILT,ALL,642,-9374,12204,-54,32,-69,0.039,-0.572,0.745,-3.293,1.951,-4.207,-2.389,0.124,-2.354,-2.383,12,18,DMP_WAIT
A,235145,TILT,ALL,640,-9454,12194,-63,32,-69,0.039,-0.577,0.744,-3.841,1.951,-4.207,-2.375,0.127,-2.354,-2.382,12,19,OK
A,235169,TILT,ALL,638,-9370,12266,-70,30,-70,0.039,-0.572,0.749,-4.268,1.829,-4.268,-2.367,0.127,-2.357,-2.385,12,24,DMP_WAIT
A,235188,TILT,ALL,592,-9388,12240,-84,30,-69,0.036,-0.573,0.747,-5.122,1.829,-4.207,-2.198,0.127,-2.356,-2.383,12,19,DMP_WAIT
A,235207,TILT,ALL,640,-9484,12200,-101,31,-68,0.039,-0.579,0.745,-6.159,1.890,-4.146,-2.372,0.127,-2.357,-2.384,12,19,DMP_WAIT
A,235226,TILT,ALL,640,-9632,12104,-113,31,-69,0.039,-0.588,0.739,-6.890,1.890,-4.207,-2.369,0.130,-2.358,-2.384,12,19,OK
