record,ms,state,mode,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps,pitch_acc,pitch_dmp,pitch_comp,pitch_kalman,dmp_hz,dt_ms,status
A,72491,STATIC,ALL,544,3368,14350,25,30,-70,0.033,0.206,0.876,1.524,1.829,-4.268,13.199,15.816,13.467,13.772,11,20,OK
A,72514,STATIC,ALL,432,3460,14564,39,33,-70,0.026,0.211,0.889,2.378,2.012,-4.268,13.358,15.816,13.466,13.771,11,23,DMP_WAIT
A,72533,STATIC,ALL,444,3660,14490,49,32,-69,0.027,0.223,0.884,2.988,1.951,-4.207,14.169,15.816,13.491,13.798,11,19,DMP_WAIT
A,72551,STATIC,ALL,454,3732,14698,42,31,-69,0.028,0.228,0.897,2.561,1.890,-4.207,14.240,15.816,13.510,13.816,11,18,DMP_WAIT
A,72571,STATIC,ALL,494,3478,14488,34,31,-69,0.030,0.212,0.884,2.073,1.890,-4.207,13.491,15.834,13.504,13.810,11,20,OK
A,72594,STATIC,ALL,436,3430,14606,38,31,-69,0.027,0.209,0.891,2.317,1.890,-4.207,13.210,15.834,13.497,13.804,12,23,DMP_WAIT
A,72613,STATIC,ALL,494,3656,14518,46,32,-70,0.030,0.223,0.886,2.805,1.951,-4.268,14.127,15.834,13.518,13.825,12,19,DMP_WAIT
A,72631,STATIC,ALL,466,3748,14592,43,32,-70,0.028,0.229,0.891,2.622,1.951,-4.268,14.398,15.834,13.540,13.848,12,18,DMP_WAIT
A,72651,STATIC,ALL,472,3666,14588,31,31,-70,0.029,0.224,0.890,1.890,1.890,-4.268,14.099,15.851,13.542,13.850,12,20,OK
A,72674,STATIC,ALL,432,3594,14582,24,32,-69,0.026,0.219,0.890,1.463,1.951,-4.207,13.840,15.851,13.528,13.838,12,23,DMP_WAIT
A,72693,STATIC,ALL,478,3554,14554,23,31,-69,0.029,0.217,0.888,1.402,1.890,-4.207,13.716,15.851,13.514,13.823,12,19,DMP_WAIT
A,72711,STATIC,ALL,412,3396,14560,29,31,-70,0.025,0.207,0.889,1.768,1.890,-4.268,13.124,15.851,13.495,13.804,12,18,DMP_WAIT
A,72731,STATIC,ALL,530,3436,14564,42,32,-70,0.032,0.210,0.889,2.561,1.951,-4.268,13.266,15.854,13.495,13.802,12,20,OK
A,72754,STATIC,ALL,440,3598,14448,53,32,-70,0.027,0.220,0.882,3.232,1.951,-4.268,13.978,15.854,13.524,13.833,12,23,DMP_WAIT
A,72773,STATIC,ALL,440,3722,14516,51,32,-70,0.027,0.227,0.886,3.110,1.951,-4.268,14.375,15.854,13.555,13.865,12,19,DMP_WAIT
A,72791,STATIC,ALL,466,3752,14562,42,32,-70,0.028,0.229,0.889,2.561,1.951,-4.268,14.441,15.854,13.576,13.886,12,18,DMP_WAIT
A,72811,STATIC,ALL,462,3628,14542,34,31,-70,0.028,0.221,0.888,2.073,1.890,-4.268,14.002,15.880,13.579,13.890,12,20,OK
A,72834,STATIC,ALL,426,3586,14622,30,31,-69,0.026,0.219,0.892,1.829,1.890,-4.207,13.774,15.880,13.571,13.883,12,23,DMP_WAIT
A,72853,STATIC,ALL,470,3514,14526,32,32,-69,0.029,0.214,0.887,1.951,1.951,-4.207,13.592,15.880,13.564,13.875,12,19,DMP_WAIT
A,72871,STATIC,ALL,472,3662,14570,35,33,-69,0.029,0.224,0.889,2.134,2.012,-4.207,14.101,15.880,13.571,13.882,12,18,DMP_WAIT
A,72891,STATIC,ALL,464,3784,14598,30,32,-69,0.028,0.231,0.891,1.829,1.951,-4.207,14.525,15.888,13.579,13.892,12,20,OK
A,72914,STATIC,ALL,424,3520,14468,22,31,-69,0.026,0.215,0.883,1.341,1.890,-4.207,13.668,15.888,13.558,13.872,12,23,DMP_WAIT
A,72933,STATIC,ALL,482,3456,14618,23,31,-70,0.029,0.211,0.892,1.402,1.890,-4.268,13.295,15.888,13.535,13.848,12,19,DMP_WAIT
A,72951,STATIC,ALL,446,3362,14530,35,32,-70,0.027,0.205,0.887,2.134,1.951,-4.268,13.022,15.888,13.521,13.832,12,18,DMP_WAIT
A,72971,STATIC,ALL,460,3608,14572,47,32,-70,0.028,0.220,0.889,2.866,1.951,-4.268,13.900,15.893,13.538,13.849,12,20,OK
A,72994,STATIC,ALL,428,3758,14490,45,33,-70,0.026,0.229,0.884,2.744,2.012,-4.268,14.533,15.893,13.567,13.880,12,23,DMP_WAIT
A,73013,STATIC,ALL,496,3790,14564,31,31,-70,0.030,0.231,0.889,1.890,1.890,-4.268,14.579,15.893,13.578,13.893,12,19,DMP_WAIT
A,73031,STATIC,ALL,456,3576,14462,16,30,-70,0.028,0.218,0.883,0.976,1.829,-4.268,13.882,15.893,13.560,13.874,12,18,DMP_WAIT
A,73051,STATIC,ALL,474,3392,14510,16,30,-70,0.029,0.207,0.886,0.976,1.829,-4.268,13.151,15.899,13.524,13.838,12,20,OK
A,73074,STATIC,ALL,436,3386,14492,30,31,-69,0.027,0.207,0.885,1.829,1.890,-4.207,13.145,15.899,13.505,13.818,12,23,DMP_WAIT
A,73093,STATIC,ALL,484,3648,14526,44,33,-70,0.030,0.223,0.887,2.683,2.012,-4.268,14.090,15.899,13.523,13.836,12,19,DMP_WAIT
A,73111,STATIC,ALL,490,3800,14494,43,32,-70,0.030,0.232,0.885,2.622,1.951,-4.268,14.683,15.899,13.550,13.865,12,18,DMP_WAIT
A,73131,STATIC,ALL,476,3714,14494,29,31,-70,0.029,0.227,0.885,1.768,1.890,-4.268,14.365,15.911,13.555,13.871,12,20,OK
A,73154,STATIC,ALL,454,3574,14472,20,30,-70,0.028,0.218,0.883,1.220,1.829,-4.268,13.866,15.911,13.536,13.853,12,23,DMP_WAIT
A,73173,STATIC,ALL,472,3532,14538,22,30,-70,0.029,0.216,0.887,1.341,1.829,-4.268,13.648,15.911,13.519,13.835,12,19,DMP_WAIT
A,73191,STATIC,ALL,482,3546,14554,29,31,-70,0.029,0.216,0.888,1.768,1.890,-4.268,13.686,15.911,13.512,13.828,12,18,DMP_WAIT
A,73211,STATIC,ALL,414,3740,14544,29,33,-70,0.025,0.228,0.888,1.768,2.012,-4.268,14.416,15.911,13.518,13.835,12,20,OK
A,73234,STATIC,ALL,482,3658,14628,17,31,-69,0.029,0.223,0.893,1.037,1.890,-4.207,14.033,15.911,13.499,13.818,12,23,DMP_WAIT
A,73253,STATIC,ALL,420,3398,14534,12,31,-70,0.026,0.207,0.887,0.732,1.890,-4.268,13.154,15.911,13.461,13.779,12,19,DMP_WAIT
A,73271,STATIC,ALL,492,3336,14568,22,31,-70,0.030,0.204,0.889,1.341,1.890,-4.268,12.891,15.911,13.432,13.748,12,18,DMP_WAIT
A,73291,STATIC,ALL,438,3488,14516,41,32,-69,0.027,0.213,0.886,2.500,1.951,-4.207,13.505,15.904,13.436,13.752,12,20,OK
A,73314,STATIC,ALL,456,3834,14594,44,33,-70,0.028,0.234,0.891,2.683,2.012,-4.268,14.713,15.904,13.469,13.788,12,23,DMP_WAIT
A,73333,STATIC,ALL,438,3802,14564,28,32,-69,0.027,0.232,0.889,1.707,1.951,-4.207,14.624,15.904,13.480,13.800,12,19,DMP_WAIT
A,73351,STATIC,ALL,448,3558,14444,12,31,-69,0.027,0.217,0.882,0.732,1.890,-4.207,13.832,15.904,13.458,13.778,12,18,DMP_WAIT
A,73371,STATIC,ALL,484,3400,14570,10,31,-70,0.030,0.208,0.889,0.610,1.890,-4.268,13.128,15.906,13.417,13.736,12,20,OK
A,73394,STATIC,ALL,424,3492,14582,22,32,-70,0.026,0.213,0.890,1.341,1.951,-4.268,13.462,15.906,13.395,13.715,12,23,DMP_WAIT
A,73413,STATIC,ALL,454,3588,14524,28,32,-70,0.028,0.219,0.886,1.707,1.951,-4.268,13.870,15.906,13.393,13.713,12,19,DMP_WAIT
A,73431,STATIC,ALL,482,3676,14640,22,31,-70,0.029,0.224,0.894,1.341,1.890,-4.268,14.088,15.906,13.388,13.709,12,18,DMP_WAIT
A,73451,STATIC,ALL,420,3548,14560,12,30,-69,0.026,0.217,0.889,0.732,1.829,-4.207,13.690,15.897,13.363,13.683,12,20,OK
A,73474,STATIC,ALL,466,3326,14544,11,31,-69,0.028,0.203,0.888,0.671,1.890,-4.207,12.875,15.897,13.315,13.635,12,23,DMP_WAIT
A,73493,STATIC,ALL,474,3358,14500,26,31,-69,0.029,0.205,0.885,1.585,1.890,-4.207,13.032,15.897,13.295,13.614,12,19,DMP_WAIT
A,73511,STATIC,ALL,460,3542,14504,40,33,-70,0.028,0.216,0.885,2.439,2.012,-4.268,13.717,15.897,13.304,13.624,12,18,DMP_WAIT
A,73531,STATIC,ALL,436,3474,14484,43,31,-69,0.027,0.212,0.884,2.622,1.890,-4.207,13.482,15.895,13.313,13.632,12,20,OK
A,73554,STATIC,ALL,526,3486,14554,47,31,-69,0.032,0.213,0.888,2.866,1.890,-4.207,13.461,15.895,13.327,13.647,12,23,DMP_WAIT
A,73573,STATIC,ALL,444,3564,14540,51,32,-70,0.027,0.218,0.887,3.110,1.951,-4.268,13.766,15.895,13.350,13.670,12,19,DMP_WAIT
A,73591,STATIC,ALL,516,3734,14610,46,32,-70,0.031,0.228,0.892,2.805,1.951,-4.268,14.328,15.895,13.378,13.697,12,18,DMP_WAIT
A,73611,STATIC,ALL,434,3730,14560,32,31,-69,0.026,0.228,0.889,1.951,1.890,-4.207,14.363,15.916,13.389,13.710,12,20,OK
A,73634,STATIC,ALL,460,3534,14532,18,31,-69,0.028,0.216,0.887,1.098,1.890,-4.207,13.662,15.916,13.366,13.689,12,23,DMP_WAIT
A,73653,STATIC,ALL,452,3340,14566,16,31,-69,0.028,0.204,0.889,0.976,1.890,-4.207,12.909,15.916,13.331,13.652,12,19,DMP_WAIT
A,73671,STATIC,ALL,438,3398,14550,29,32,-70,0.027,0.207,0.888,1.768,1.951,-4.268,13.139,15.916,13.317,13.637,12,18,DMP_WAIT
A,73691,STATIC,ALL,432,3594,14572,39,33,-70,0.026,0.219,0.889,2.378,2.012,-4.268,13.849,15.911,13.328,13.648,12,20,OK
A,73714,STATIC,ALL,564,3562,14552,37,31,-70,0.034,0.217,0.888,2.256,1.890,-4.268,13.744,15.911,13.334,13.655,12,23,DMP_WAIT
A,73733,STATIC,ALL,392,3562,14544,35,31,-70,0.024,0.217,0.888,2.134,1.890,-4.268,13.757,15.911,13.338,13.659,12,19,DMP_WAIT
A,73751,STATIC,ALL,524,3456,14526,37,31,-70,0.032,0.211,0.887,2.256,1.890,-4.268,13.375,15.911,13.337,13.657,12,18,DMP_WAIT
A,73771,STATIC,ALL,410,3464,14630,43,32,-70,0.025,0.211,0.893,2.622,1.951,-4.268,13.316,15.924,13.342,13.661,12,20,OK
A,73794,STATIC,ALL,478,3618,14566,50,32,-70,0.029,0.221,0.889,3.049,1.951,-4.268,13.942,15.924,13.369,13.690,12,23,DMP_WAIT
